title,url,time_published,source,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
"Quanterix Corporation Announcement: If You Have Suffered Losses in Quanterix Corporation  ( NASDAQ: QTRX ) , You Are Encouraged to Contact The Rosen Law Firm About Your Rights - Quanterix  ( NASDAQ:QTRX ) ",https://www.benzinga.com/pressreleases/24/12/g42329312/quanterix-corporation-announcement-if-you-have-suffered-losses-in-quanterix-corporation-nasdaq-qtr,2024-12-04 23:00:00,Benzinga,0.157233,Somewhat-Bullish,"[{'ticker': 'META', 'relevance_score': '0.072876', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'QTRX', 'relevance_score': '0.352557', 'ticker_sentiment_score': '0.009922', 'ticker_sentiment_label': 'Neutral'}]"
TikTok owner ByteDance wins outstanding research award at 'Olympics of AI',https://www.scmp.com/tech/big-tech/article/3289390/tiktok-owner-bytedance-wins-outstanding-research-award-annual-olympics-ai,2024-12-04 23:00:08,South China Morning Post,0.257695,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.09186', 'ticker_sentiment_score': '0.070678', 'ticker_sentiment_label': 'Neutral'}]"
"ROSEN, A LEADING INVESTOR RIGHTS LAW FIRM, Encourages Warner Bros. Discovery, Inc. Investors to Secure Counsel Before Important Deadline in Securities Class Action - WBD - Warner Bros. Discovery  ( NASDAQ:WBD ) ",https://www.benzinga.com/pressreleases/24/12/g42329433/rosen-a-leading-investor-rights-law-firm-encourages-warner-bros-discovery-inc-investors-to-secure-,2024-12-04 23:09:00,Benzinga,0.145595,Neutral,"[{'ticker': 'META', 'relevance_score': '0.057352', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
"Marqeta, Inc. Announcement: If You Have Suffered Losses in Marqeta, Inc.  ( NASDAQ: MQ ) , You Are Encouraged to Contact The Rosen Law Firm About Your Rights - Marqeta  ( NASDAQ:MQ ) ",https://www.benzinga.com/pressreleases/24/12/g42329493/marqeta-inc-announcement-if-you-have-suffered-losses-in-marqeta-inc-nasdaq-mq-you-are-encouraged-t,2024-12-04 23:15:00,Benzinga,0.178829,Somewhat-Bullish,"[{'ticker': 'MQ', 'relevance_score': '0.587278', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.081552', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
3 Breakout Growth Stocks You Can Buy and Hold for the Next Decade,https://www.fool.com/investing/2024/12/04/3-breakout-growth-stocks-you-can-buy-and-hold-for/,2024-12-04 23:15:00,Motley Fool,0.348759,Somewhat-Bullish,"[{'ticker': 'NFLX', 'relevance_score': '0.060236', 'ticker_sentiment_score': '0.110002', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.237551', 'ticker_sentiment_score': '0.270373', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'RDDT', 'relevance_score': '0.179343', 'ticker_sentiment_score': '0.255', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'SBUX', 'relevance_score': '0.060236', 'ticker_sentiment_score': '0.110002', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SPOT', 'relevance_score': '0.34974', 'ticker_sentiment_score': '0.338601', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
More All-Time Closing Highs on Big Day for Data,https://www.zacks.com/stock/news/2379208/more-all-time-closing-highs-on-big-day-for-data,2024-12-04 23:27:00,Zacks Commentary,0.130943,Neutral,"[{'ticker': 'SNPS', 'relevance_score': '0.136499', 'ticker_sentiment_score': '0.098406', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FIVE', 'relevance_score': '0.136499', 'ticker_sentiment_score': '0.101009', 'ticker_sentiment_label': 'Neutral'}]"
Why C3.ai Stock Soared 51% in November,https://www.fool.com/investing/2024/12/04/why-c3ai-stock-soared-51-in-november/,2024-12-04 23:55:02,Motley Fool,0.209603,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.651499', 'ticker_sentiment_score': '0.327849', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'SPGI', 'relevance_score': '0.106541', 'ticker_sentiment_score': '0.093088', 'ticker_sentiment_label': 'Neutral'}]"
Parsons Selected as Lead Designer for Newark AirTrain Replacement Program,https://www.globenewswire.com/news-release/2024/12/05/2992719/0/en/Parsons-Selected-as-Lead-Designer-for-Newark-AirTrain-Replacement-Program.html,2024-12-05 21:05:00,GlobeNewswire,0.411349,Bullish,"[{'ticker': 'PSN', 'relevance_score': '0.835133', 'ticker_sentiment_score': '0.635347', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'TPC', 'relevance_score': '0.073773', 'ticker_sentiment_score': '0.323292', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"ROSEN, A HIGHLY RECOGNIZED LAW FIRM, Encourages Symbotic Inc. Investors to Secure Counsel Before Important Deadline in Securities Class Action First Filed by the Firm - SYM - Symbotic  ( NASDAQ:SYM ) ",https://www.benzinga.com/pressreleases/24/12/g42350933/rosen-a-highly-recognized-law-firm-encourages-symbotic-inc-investors-to-secure-counsel-before-impo,2024-12-05 21:08:00,Benzinga,0.150698,Somewhat-Bullish,"[{'ticker': 'META', 'relevance_score': '0.063933', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SYM', 'relevance_score': '0.369685', 'ticker_sentiment_score': '0.002676', 'ticker_sentiment_label': 'Neutral'}]"
Outbrain Shareholders Vote to Support Teads Acquisition,https://www.globenewswire.com/news-release/2024/12/05/2992735/0/en/Outbrain-Shareholders-Vote-to-Support-Teads-Acquisition.html,2024-12-05 21:10:00,GlobeNewswire,0.089911,Neutral,"[{'ticker': 'CURN', 'relevance_score': '0.026386', 'ticker_sentiment_score': '-0.004814', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'OB', 'relevance_score': '0.710143', 'ticker_sentiment_score': '0.132234', 'ticker_sentiment_label': 'Neutral'}]"
Appian To Participate in Upcoming Investor Conferences,https://www.globenewswire.com/news-release/2024/12/05/2992742/0/en/Appian-To-Participate-in-Upcoming-Investor-Conferences.html,2024-12-05 21:15:00,GlobeNewswire,0.22316,Somewhat-Bullish,"[{'ticker': 'BNS', 'relevance_score': '0.229149', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'APPN', 'relevance_score': '0.919462', 'ticker_sentiment_score': '0.442919', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'BCS', 'relevance_score': '0.229149', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
Appian To Participate in Upcoming Investor Conferences - Appian  ( NASDAQ:APPN ) ,https://www.benzinga.com/pressreleases/24/12/g42351314/appian-to-participate-in-upcoming-investor-conferences,2024-12-05 21:15:00,Benzinga,0.209615,Somewhat-Bullish,"[{'ticker': 'BNS', 'relevance_score': '0.170878', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'APPN', 'relevance_score': '0.804667', 'ticker_sentiment_score': '0.611838', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'BCS', 'relevance_score': '0.170878', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
Why Super Micro Computer Stock Rocketed Nearly 30% This Week,https://www.fool.com/investing/2024/12/05/why-super-micro-computer-stock-soared-30-this-week/,2024-12-05 21:20:00,Motley Fool,0.171734,Somewhat-Bullish,"[{'ticker': 'SPGI', 'relevance_score': '0.113062', 'ticker_sentiment_score': '0.151112', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'SMCI', 'relevance_score': '0.223866', 'ticker_sentiment_score': '0.11241', 'ticker_sentiment_label': 'Neutral'}]"
"Trump's DEA Drama: He Didn't Quit, I Fired Him - A Tale Of Pastors, Pandemic And Hurt Feelings",https://www.benzinga.com/markets/cannabis/24/12/42351859/trumps-dea-drama-he-didnt-quit-i-fired-him-a-tale-of-pastors-pandemic-and-hurt-feelings,2024-12-05 21:26:11,Benzinga,0.158077,Somewhat-Bullish,"[{'ticker': 'FOX', 'relevance_score': '0.100308', 'ticker_sentiment_score': '0.193294', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Hut 8 Operations Update for November 2024,https://www.globenewswire.com/news-release/2024/12/05/2992747/0/en/Hut-8-Operations-Update-for-November-2024.html,2024-12-05 21:30:00,GlobeNewswire,0.094536,Neutral,"[{'ticker': 'HUT', 'relevance_score': '0.341962', 'ticker_sentiment_score': '0.042799', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IFPJF', 'relevance_score': '0.039224', 'ticker_sentiment_score': '0.138659', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRYPTO:BTC', 'relevance_score': '0.269351', 'ticker_sentiment_score': '-0.095616', 'ticker_sentiment_label': 'Neutral'}]"
CECO Environmental Announces Expiration of HSR Waiting Period,https://www.globenewswire.com/news-release/2024/12/05/2992746/0/en/CECO-Environmental-Announces-Expiration-of-HSR-Waiting-Period.html,2024-12-05 21:30:00,GlobeNewswire,0.173922,Somewhat-Bullish,"[{'ticker': 'CECO', 'relevance_score': '0.307312', 'ticker_sentiment_score': '0.275303', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'PFIE', 'relevance_score': '0.280615', 'ticker_sentiment_score': '0.258882', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Vast Updates Shareholders at Annual General Meeting on Significant Progress Towards Delivering Continuous, Carbon Free Energy to the World",https://www.globenewswire.com/news-release/2024/12/05/2992748/0/en/Vast-Updates-Shareholders-at-Annual-General-Meeting-on-Significant-Progress-Towards-Delivering-Continuous-Carbon-Free-Energy-to-the-World.html,2024-12-05 21:30:00,GlobeNewswire,0.258784,Somewhat-Bullish,"[{'ticker': 'VSTE', 'relevance_score': '0.066598', 'ticker_sentiment_score': '0.130637', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NBR', 'relevance_score': '0.022222', 'ticker_sentiment_score': '0.243063', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Key Tronic Corporation Announces New Credit Facilities,https://www.globenewswire.com/news-release/2024/12/05/2992754/26327/en/Key-Tronic-Corporation-Announces-New-Credit-Facilities.html,2024-12-05 21:32:00,GlobeNewswire,0.249183,Somewhat-Bullish,"[{'ticker': 'BAC', 'relevance_score': '0.068306', 'ticker_sentiment_score': '0.102737', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BOM', 'relevance_score': '0.068306', 'ticker_sentiment_score': '0.102737', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'KTCC', 'relevance_score': '0.268294', 'ticker_sentiment_score': '0.224559', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Key Tronic Corporation Announces New Credit Facilities - Key Tronic  ( NASDAQ:KTCC ) ,https://www.benzinga.com/pressreleases/24/12/g42352167/key-tronic-corporation-announces-new-credit-facilities,2024-12-05 21:32:04,Benzinga,0.256039,Somewhat-Bullish,"[{'ticker': 'BAC', 'relevance_score': '0.064449', 'ticker_sentiment_score': '0.099336', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BOM', 'relevance_score': '0.064449', 'ticker_sentiment_score': '0.099336', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'KTCC', 'relevance_score': '0.253646', 'ticker_sentiment_score': '0.209257', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"DocuSign Stock Soars On Q3 Earnings Beat, Revenue Beat, Strong Guidance - DocuSign  ( NASDAQ:DOCU ) ",https://www.benzinga.com/news/earnings/24/12/42352653/docusign-stock-soars-on-q3-earnings-beat-revenue-beat-strong-guidance,2024-12-05 21:41:28,Benzinga,0.253112,Somewhat-Bullish,"[{'ticker': 'DOCU', 'relevance_score': '0.831224', 'ticker_sentiment_score': '0.25576', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Meta Announces Quarterly Cash Dividend - Meta Platforms  ( NASDAQ:META ) ,https://www.benzinga.com/pressreleases/24/12/n42352880/meta-announces-quarterly-cash-dividend,2024-12-05 21:45:00,Benzinga,0.320201,Somewhat-Bullish,"[{'ticker': 'META', 'relevance_score': '0.608634', 'ticker_sentiment_score': '0.196602', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"UiPath Shares Wobble After Q3 Results: EPS Beat, Revenue Beat - UiPath  ( NYSE:PATH ) ",https://www.benzinga.com/news/earnings/24/12/42352939/uipath-shares-wobble-after-q3-results-eps-beat-revenue-beat,2024-12-05 21:46:10,Benzinga,0.290243,Somewhat-Bullish,"[{'ticker': 'PATH', 'relevance_score': '0.837089', 'ticker_sentiment_score': '0.374293', 'ticker_sentiment_label': 'Bullish'}]"
"ROSEN, A LEADING INVESTOR RIGHTS LAW FIRM, Encourages ASP Isotopes Inc. Investors to Secure Counsel Before Important Deadline in Securities Class Action - ASPI - ASP Isotopes  ( NASDAQ:ASPI ) ",https://www.benzinga.com/pressreleases/24/12/g42352996/rosen-a-leading-investor-rights-law-firm-encourages-asp-isotopes-inc-investors-to-secure-counsel-b,2024-12-05 21:48:09,Benzinga,0.137155,Neutral,"[{'ticker': 'ASPI', 'relevance_score': '0.478939', 'ticker_sentiment_score': '-0.038352', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.063933', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
Black Ops 6 Free Trial: What You Can Play Dec. 13-20 - Microsoft  ( NASDAQ:MSFT ) ,https://www.benzinga.com/24/12/42353162/black-ops-6-free-trial-everything-you-can-play-from-dec-1320,2024-12-05 21:53:58,Benzinga,0.292274,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.390904', 'ticker_sentiment_score': '0.521871', 'ticker_sentiment_label': 'Bullish'}]"
"GitLab Stock Surges After Strong Q3 Results, Q4 Guidance Above Estimates - GitLab  ( NASDAQ:GTLB ) ",https://www.benzinga.com/news/earnings/24/12/42353224/gitlab-stock-surges-after-strong-q3-results-q4-guidance-above-estimates,2024-12-05 21:56:30,Benzinga,0.313237,Somewhat-Bullish,"[{'ticker': 'GTLB', 'relevance_score': '0.749166', 'ticker_sentiment_score': '0.34122', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Uber Will Deliver Your Christmas Tree And In Some Cities Bring Carolers To Houses - Uber Technologies  ( NYSE:UBER ) ,https://www.benzinga.com/24/12/42353267/uber-will-deliver-your-christmas-tree-and-in-some-cities-bring-carolers-to-houses,2024-12-05 21:58:59,Benzinga,0.191148,Somewhat-Bullish,"[{'ticker': 'GOOG', 'relevance_score': '0.084423', 'ticker_sentiment_score': '-0.162255', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'UBER', 'relevance_score': '0.943625', 'ticker_sentiment_score': '0.299649', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'DEO', 'relevance_score': '0.084423', 'ticker_sentiment_score': '0.101441', 'ticker_sentiment_label': 'Neutral'}]"
"LION ELECTRIC REACHES DEFINITIVE AGREEMENT IN RESPECT OF THE SALE OF INNOVATION CENTER LOCATED IN MIRABEL, QUÉBEC - Lion Electric  ( NYSE:LEV ) ",https://www.benzinga.com/pressreleases/24/12/n42353313/lion-electric-reaches-definitive-agreement-in-respect-of-the-sale-of-innovation-center-located-in-,2024-12-05 22:00:00,Benzinga,0.164618,Somewhat-Bullish,"[{'ticker': 'LEV', 'relevance_score': '0.183895', 'ticker_sentiment_score': '0.216311', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'FOREX:BGN', 'relevance_score': '0.138464', 'ticker_sentiment_score': '0.181111', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Rubrik Stock Jumps On Strong Q3 Print: Key Details - Rubrik  ( NYSE:RBRK ) ,https://www.benzinga.com/news/earnings/24/12/42353379/rubrik-stock-jumps-on-strong-q3-print-key-details,2024-12-05 22:03:52,Benzinga,0.254772,Somewhat-Bullish,"[{'ticker': 'RBRK', 'relevance_score': '0.673559', 'ticker_sentiment_score': '0.292365', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Douglas Dynamics Declares Quarterly Cash Dividend,https://www.globenewswire.com/news-release/2024/12/05/2992765/12740/en/Douglas-Dynamics-Declares-Quarterly-Cash-Dividend.html,2024-12-05 22:05:00,GlobeNewswire,0.469494,Bullish,"[{'ticker': 'PLOW', 'relevance_score': '0.702434', 'ticker_sentiment_score': '0.707843', 'ticker_sentiment_label': 'Bullish'}]"
Douglas Dynamics Declares Quarterly Cash Dividend - Douglas Dynamics  ( NYSE:PLOW ) ,https://www.benzinga.com/pressreleases/24/12/g42353411/douglas-dynamics-declares-quarterly-cash-dividend,2024-12-05 22:05:00,Benzinga,0.427751,Bullish,"[{'ticker': 'PLOW', 'relevance_score': '0.669433', 'ticker_sentiment_score': '0.63954', 'ticker_sentiment_label': 'Bullish'}]"
Shield AI and Palantir Technologies Deepen Strategic Partnership and Announce Deployment of Warp Speed - Palantir Technologies  ( NASDAQ:PLTR ) ,https://www.benzinga.com/pressreleases/24/12/n42353485/shield-ai-and-palantir-technologies-deepen-strategic-partnership-and-announce-deployment-of-warp-s,2024-12-05 22:10:00,Benzinga,0.226118,Somewhat-Bullish,"[{'ticker': 'PLTR', 'relevance_score': '0.152499', 'ticker_sentiment_score': '0.200393', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Mercurity Fintech Announces Unaudited Financial Results for First Half 2024,https://www.globenewswire.com/news-release/2024/12/05/2992768/0/en/Mercurity-Fintech-Announces-Unaudited-Financial-Results-for-First-Half-2024.html,2024-12-05 22:15:00,GlobeNewswire,0.002397,Neutral,"[{'ticker': 'MFH', 'relevance_score': '0.227007', 'ticker_sentiment_score': '0.24619', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
DocuSign  ( DOCU )  Q3 Earnings and Revenues Beat Estimates,https://www.zacks.com/stock/news/2379838/docusign-docu-q3-earnings-and-revenues-beat-estimates,2024-12-05 22:15:05,Zacks Commentary,0.168723,Somewhat-Bullish,"[{'ticker': 'CGNT', 'relevance_score': '0.207571', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DOCU', 'relevance_score': '0.401331', 'ticker_sentiment_score': '0.208427', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Hewlett Packard Enterprise  ( HPE )  Q4 Earnings and Revenues Top Estimates,https://www.zacks.com/stock/news/2379839/hewlett-packard-enterprise-hpe-q4-earnings-and-revenues-top-estimates,2024-12-05 22:15:05,Zacks Commentary,0.191089,Somewhat-Bullish,"[{'ticker': 'HPE', 'relevance_score': '0.391923', 'ticker_sentiment_score': '0.225495', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'HPQ', 'relevance_score': '0.330876', 'ticker_sentiment_score': '0.199256', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Ulta Beauty  ( ULTA )  Tops Q3 Earnings and Revenue Estimates,https://www.zacks.com/stock/news/2379837/ulta-beauty-ulta-tops-q3-earnings-and-revenue-estimates,2024-12-05 22:15:06,Zacks Commentary,0.144344,Neutral,"[{'ticker': 'RENT', 'relevance_score': '0.205807', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ULTA', 'relevance_score': '0.138066', 'ticker_sentiment_score': '0.095608', 'ticker_sentiment_label': 'Neutral'}]"
Why This Quantum Computing Stock Rocketed 142.8% Higher in November,https://www.fool.com/investing/2024/12/05/why-this-quantum-computing-stock-rocketed-1428-hig/,2024-12-05 22:20:00,Motley Fool,0.242844,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.095899', 'ticker_sentiment_score': '-0.025148', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.095899', 'ticker_sentiment_score': '-0.025148', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SPGI', 'relevance_score': '0.095899', 'ticker_sentiment_score': '0.12014', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ANSS', 'relevance_score': '0.095899', 'ticker_sentiment_score': '0.165742', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'IONQ', 'relevance_score': '0.851762', 'ticker_sentiment_score': '0.401899', 'ticker_sentiment_label': 'Bullish'}]"
UiPath  ( PATH )  Beats Q3 Earnings and Revenue Estimates,https://www.zacks.com/stock/news/2379845/uipath-path-beats-q3-earnings-and-revenue-estimates,2024-12-05 22:20:03,Zacks Commentary,0.150721,Somewhat-Bullish,"[{'ticker': 'PATH', 'relevance_score': '0.40348', 'ticker_sentiment_score': '0.146425', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SKIL', 'relevance_score': '0.208764', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
"Asana, Inc.  ( ASAN )  Reports Q3 Loss, Tops Revenue Estimates",https://www.zacks.com/stock/news/2379840/asana-inc-asan-reports-q3-loss-tops-revenue-estimates,2024-12-05 22:25:06,Zacks Commentary,0.119088,Neutral,"[{'ticker': 'ASAN', 'relevance_score': '0.405651', 'ticker_sentiment_score': '0.071613', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MDB', 'relevance_score': '0.140896', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
